user_id,event,timestamp,device,traffic_source,country
user_2459,landing_page,2023-06-06 02:58:00,Desktop,Email,FR
user_2460,landing_page,2023-05-14 12:05:00,Mobile,Organic Search,US
user_2460,product_view,2023-05-14 12:41:00,Mobile,Organic Search,US
user_2461,landing_page,2023-06-12 05:37:00,Desktop,Email,AU
user_2461,product_view,2023-06-12 05:44:00,Desktop,Email,AU
user_2461,add_to_cart,2023-06-12 05:49:00,Desktop,Email,AU
user_2461,checkout_start,2023-06-12 05:58:00,Desktop,Email,AU
user_2461,purchase_complete,2023-06-12 06:25:00,Desktop,Email,AU
user_2462,landing_page,2023-06-22 05:46:00,Tablet,Social Media,AU
user_2462,product_view,2023-06-22 06:05:00,Tablet,Social Media,AU
user_2463,landing_page,2023-06-29 08:42:00,Mobile,Direct,AU
user_2464,landing_page,2023-05-24 09:59:00,Tablet,Social Media,AU
user_2464,product_view,2023-05-24 10:20:00,Tablet,Social Media,AU
user_2464,add_to_cart,2023-05-24 10:26:00,Tablet,Social Media,AU
user_2464,checkout_start,2023-05-24 10:36:00,Tablet,Social Media,AU
user_2464,purchase_complete,2023-05-24 10:50:00,Tablet,Social Media,AU
user_2465,landing_page,2023-06-27 04:45:00,Mobile,Organic Search,AU
user_2465,product_view,2023-06-27 05:06:00,Mobile,Organic Search,AU
user_2466,landing_page,2023-05-26 05:57:00,Tablet,Direct,IN
user_2467,landing_page,2023-05-10 16:07:00,Tablet,Email,UK
user_2467,product_view,2023-05-10 16:24:00,Tablet,Email,UK
user_2468,landing_page,2023-05-11 14:21:00,Mobile,Paid Ads,DE
user_2468,product_view,2023-05-11 14:50:00,Mobile,Paid Ads,DE
user_2469,landing_page,2023-06-08 17:55:00,Desktop,Social Media,AU
user_2470,landing_page,2023-05-28 00:33:00,Tablet,Direct,IN
user_2471,landing_page,2023-06-07 16:24:00,Mobile,Direct,BR
user_2471,product_view,2023-06-07 16:33:00,Mobile,Direct,BR
user_2472,landing_page,2023-06-23 16:58:00,Desktop,Organic Search,DE
user_2472,product_view,2023-06-23 17:32:00,Desktop,Organic Search,DE
user_2473,landing_page,2023-05-12 07:03:00,Mobile,Social Media,DE
user_2473,product_view,2023-05-12 07:27:00,Mobile,Social Media,DE
user_2473,add_to_cart,2023-05-12 08:04:00,Mobile,Social Media,DE
user_2473,checkout_start,2023-05-12 08:17:00,Mobile,Social Media,DE
user_2473,purchase_complete,2023-05-12 08:58:00,Mobile,Social Media,DE
user_2474,landing_page,2023-05-24 17:13:00,Desktop,Organic Search,CA
user_2474,product_view,2023-05-24 17:39:00,Desktop,Organic Search,CA
user_2474,add_to_cart,2023-05-24 17:58:00,Desktop,Organic Search,CA
user_2474,checkout_start,2023-05-24 18:01:00,Desktop,Organic Search,CA
user_2475,landing_page,2023-05-28 09:31:00,Mobile,Paid Ads,AU
user_2476,landing_page,2023-06-26 13:33:00,Desktop,Direct,FR
user_2477,landing_page,2023-06-27 12:00:00,Tablet,Paid Ads,BR
user_2477,product_view,2023-06-27 12:32:00,Tablet,Paid Ads,BR
user_2478,landing_page,2023-06-30 01:37:00,Desktop,Organic Search,IN
user_2479,landing_page,2023-05-22 04:19:00,Tablet,Organic Search,DE
user_2480,landing_page,2023-06-25 06:28:00,Mobile,Paid Ads,BR
user_2480,product_view,2023-06-25 06:52:00,Mobile,Paid Ads,BR
user_2480,add_to_cart,2023-06-25 07:13:00,Mobile,Paid Ads,BR
user_2481,landing_page,2023-06-19 22:05:00,Tablet,Direct,BR
user_2482,landing_page,2023-05-24 05:24:00,Tablet,Email,IN
user_2482,product_view,2023-05-24 06:01:00,Tablet,Email,IN
user_2482,add_to_cart,2023-05-24 06:32:00,Tablet,Email,IN
user_2483,landing_page,2023-05-09 05:05:00,Tablet,Organic Search,US
user_2484,landing_page,2023-05-12 21:46:00,Tablet,Direct,IN
user_2484,product_view,2023-05-12 22:24:00,Tablet,Direct,IN
user_2484,add_to_cart,2023-05-12 22:54:00,Tablet,Direct,IN
user_2485,landing_page,2023-06-18 21:39:00,Mobile,Social Media,BR
user_2485,product_view,2023-06-18 22:17:00,Mobile,Social Media,BR
user_2485,add_to_cart,2023-06-18 22:52:00,Mobile,Social Media,BR
user_2486,landing_page,2023-06-09 19:05:00,Tablet,Social Media,UK
user_2486,product_view,2023-06-09 19:47:00,Tablet,Social Media,UK
user_2486,add_to_cart,2023-06-09 19:48:00,Tablet,Social Media,UK
user_2486,checkout_start,2023-06-09 20:05:00,Tablet,Social Media,UK
user_2486,purchase_complete,2023-06-09 20:45:00,Tablet,Social Media,UK
user_2487,landing_page,2023-05-05 04:35:00,Mobile,Paid Ads,CA
user_2488,landing_page,2023-06-20 09:11:00,Desktop,Email,AU
user_2488,product_view,2023-06-20 09:31:00,Desktop,Email,AU
user_2488,add_to_cart,2023-06-20 09:40:00,Desktop,Email,AU
user_2489,landing_page,2023-06-26 04:57:00,Tablet,Direct,DE
user_2489,product_view,2023-06-26 05:20:00,Tablet,Direct,DE
user_2489,add_to_cart,2023-06-26 05:28:00,Tablet,Direct,DE
user_2489,checkout_start,2023-06-26 05:52:00,Tablet,Direct,DE
user_2489,purchase_complete,2023-06-26 06:32:00,Tablet,Direct,DE
user_2490,landing_page,2023-05-26 11:46:00,Tablet,Social Media,DE
user_2490,product_view,2023-05-26 12:05:00,Tablet,Social Media,DE
user_2490,add_to_cart,2023-05-26 12:46:00,Tablet,Social Media,DE
user_2491,landing_page,2023-05-30 04:00:00,Desktop,Email,BR
user_2491,product_view,2023-05-30 04:32:00,Desktop,Email,BR
user_2492,landing_page,2023-06-28 03:51:00,Tablet,Social Media,FR
user_2492,product_view,2023-06-28 03:55:00,Tablet,Social Media,FR
user_2492,add_to_cart,2023-06-28 04:25:00,Tablet,Social Media,FR
user_2493,landing_page,2023-06-17 21:28:00,Desktop,Social Media,IN
user_2493,product_view,2023-06-17 21:46:00,Desktop,Social Media,IN
user_2494,landing_page,2023-06-27 05:29:00,Desktop,Email,JP
user_2494,product_view,2023-06-27 05:35:00,Desktop,Email,JP
user_2495,landing_page,2023-06-29 17:59:00,Desktop,Email,FR
user_2495,product_view,2023-06-29 18:18:00,Desktop,Email,FR
user_2495,add_to_cart,2023-06-29 18:41:00,Desktop,Email,FR
user_2495,checkout_start,2023-06-29 19:10:00,Desktop,Email,FR
user_2495,purchase_complete,2023-06-29 19:27:00,Desktop,Email,FR
user_2496,landing_page,2023-06-15 14:17:00,Mobile,Paid Ads,CA
user_2496,product_view,2023-06-15 14:39:00,Mobile,Paid Ads,CA
user_2497,landing_page,2023-06-26 04:53:00,Tablet,Social Media,IN
user_2497,product_view,2023-06-26 05:33:00,Tablet,Social Media,IN
user_2497,add_to_cart,2023-06-26 06:05:00,Tablet,Social Media,IN
user_2497,checkout_start,2023-06-26 06:22:00,Tablet,Social Media,IN
user_2497,purchase_complete,2023-06-26 06:37:00,Tablet,Social Media,IN
user_2498,landing_page,2023-05-09 14:32:00,Mobile,Organic Search,DE
user_2499,landing_page,2023-05-23 14:58:00,Mobile,Organic Search,US
user_2499,product_view,2023-05-23 15:42:00,Mobile,Organic Search,US
user_2500,landing_page,2023-06-06 00:33:00,Mobile,Email,JP
user_2500,product_view,2023-06-06 00:40:00,Mobile,Email,JP
user_2500,add_to_cart,2023-06-06 00:54:00,Mobile,Email,JP
user_2501,landing_page,2023-05-29 22:47:00,Desktop,Organic Search,BR
user_2501,product_view,2023-05-29 23:29:00,Desktop,Organic Search,BR
user_2502,landing_page,2023-06-28 02:24:00,Tablet,Social Media,US
user_2502,product_view,2023-06-28 02:46:00,Tablet,Social Media,US
user_2502,add_to_cart,2023-06-28 02:53:00,Tablet,Social Media,US
user_2503,landing_page,2023-06-24 02:15:00,Tablet,Paid Ads,FR
user_2503,product_view,2023-06-24 02:26:00,Tablet,Paid Ads,FR
user_2503,add_to_cart,2023-06-24 02:54:00,Tablet,Paid Ads,FR
user_2504,landing_page,2023-05-29 21:34:00,Desktop,Email,BR
user_2505,landing_page,2023-06-05 06:43:00,Tablet,Paid Ads,IN
user_2506,landing_page,2023-06-22 07:58:00,Mobile,Email,DE
user_2506,product_view,2023-06-22 08:37:00,Mobile,Email,DE
user_2506,add_to_cart,2023-06-22 09:00:00,Mobile,Email,DE
user_2507,landing_page,2023-05-29 20:04:00,Tablet,Paid Ads,IN
user_2508,landing_page,2023-06-21 01:02:00,Desktop,Organic Search,AU
user_2509,landing_page,2023-05-24 02:28:00,Desktop,Social Media,FR
user_2509,product_view,2023-05-24 03:00:00,Desktop,Social Media,FR
user_2510,landing_page,2023-06-09 20:58:00,Mobile,Organic Search,JP
user_2511,landing_page,2023-06-17 08:55:00,Desktop,Paid Ads,BR
user_2512,landing_page,2023-06-06 09:45:00,Mobile,Paid Ads,IN
user_2513,landing_page,2023-06-29 14:22:00,Tablet,Paid Ads,JP
user_2513,product_view,2023-06-29 14:44:00,Tablet,Paid Ads,JP
user_2513,add_to_cart,2023-06-29 15:16:00,Tablet,Paid Ads,JP
user_2514,landing_page,2023-06-05 22:26:00,Mobile,Direct,JP
user_2514,product_view,2023-06-05 23:05:00,Mobile,Direct,JP
user_2514,add_to_cart,2023-06-05 23:47:00,Mobile,Direct,JP
user_2515,landing_page,2023-06-03 03:46:00,Tablet,Organic Search,AU
user_2515,product_view,2023-06-03 04:09:00,Tablet,Organic Search,AU
user_2515,add_to_cart,2023-06-03 04:11:00,Tablet,Organic Search,AU
user_2516,landing_page,2023-05-19 22:55:00,Desktop,Organic Search,CA
user_2517,landing_page,2023-05-26 09:07:00,Desktop,Organic Search,BR
user_2517,product_view,2023-05-26 09:15:00,Desktop,Organic Search,BR
user_2517,add_to_cart,2023-05-26 09:54:00,Desktop,Organic Search,BR
user_2517,checkout_start,2023-05-26 10:16:00,Desktop,Organic Search,BR
user_2518,landing_page,2023-06-14 18:05:00,Tablet,Email,CA
user_2518,product_view,2023-06-14 18:10:00,Tablet,Email,CA
user_2518,add_to_cart,2023-06-14 18:14:00,Tablet,Email,CA
user_2518,checkout_start,2023-06-14 18:26:00,Tablet,Email,CA
user_2518,purchase_complete,2023-06-14 18:56:00,Tablet,Email,CA
user_2519,landing_page,2023-05-31 20:06:00,Mobile,Email,IN
user_2520,landing_page,2023-06-08 15:15:00,Tablet,Email,BR
user_2520,product_view,2023-06-08 15:45:00,Tablet,Email,BR
user_2520,add_to_cart,2023-06-08 15:47:00,Tablet,Email,BR
user_2520,checkout_start,2023-06-08 15:51:00,Tablet,Email,BR
user_2520,purchase_complete,2023-06-08 15:52:00,Tablet,Email,BR
user_2521,landing_page,2023-05-18 20:11:00,Mobile,Organic Search,UK
user_2521,product_view,2023-05-18 20:53:00,Mobile,Organic Search,UK
user_2521,add_to_cart,2023-05-18 21:34:00,Mobile,Organic Search,UK
user_2521,checkout_start,2023-05-18 22:02:00,Mobile,Organic Search,UK
user_2522,landing_page,2023-05-08 20:22:00,Tablet,Organic Search,BR
user_2523,landing_page,2023-05-06 10:14:00,Tablet,Direct,JP
user_2523,product_view,2023-05-06 10:48:00,Tablet,Direct,JP
user_2523,add_to_cart,2023-05-06 10:59:00,Tablet,Direct,JP
user_2524,landing_page,2023-06-29 14:47:00,Desktop,Organic Search,UK
user_2524,product_view,2023-06-29 14:53:00,Desktop,Organic Search,UK
user_2525,landing_page,2023-06-26 06:14:00,Tablet,Paid Ads,FR
user_2526,landing_page,2023-06-27 03:40:00,Mobile,Paid Ads,DE
user_2526,product_view,2023-06-27 03:54:00,Mobile,Paid Ads,DE
user_2526,add_to_cart,2023-06-27 03:56:00,Mobile,Paid Ads,DE
user_2527,landing_page,2023-05-09 14:05:00,Tablet,Email,IN
user_2527,product_view,2023-05-09 14:21:00,Tablet,Email,IN
user_2528,landing_page,2023-05-16 00:39:00,Desktop,Direct,DE
user_2528,product_view,2023-05-16 01:14:00,Desktop,Direct,DE
user_2529,landing_page,2023-06-13 10:40:00,Desktop,Organic Search,IN
user_2529,product_view,2023-06-13 11:10:00,Desktop,Organic Search,IN
user_2529,add_to_cart,2023-06-13 11:52:00,Desktop,Organic Search,IN
user_2530,landing_page,2023-05-04 16:03:00,Tablet,Paid Ads,DE
user_2531,landing_page,2023-06-18 05:19:00,Desktop,Organic Search,IN
user_2532,landing_page,2023-05-30 06:33:00,Mobile,Organic Search,IN
user_2532,product_view,2023-05-30 07:18:00,Mobile,Organic Search,IN
user_2533,landing_page,2023-06-13 10:27:00,Desktop,Social Media,IN
user_2534,landing_page,2023-06-10 03:49:00,Tablet,Organic Search,US
user_2534,product_view,2023-06-10 04:06:00,Tablet,Organic Search,US
user_2534,add_to_cart,2023-06-10 04:50:00,Tablet,Organic Search,US
user_2535,landing_page,2023-05-26 15:55:00,Mobile,Organic Search,FR
user_2535,product_view,2023-05-26 16:32:00,Mobile,Organic Search,FR
user_2535,add_to_cart,2023-05-26 17:01:00,Mobile,Organic Search,FR
user_2536,landing_page,2023-05-18 20:58:00,Mobile,Paid Ads,AU
user_2536,product_view,2023-05-18 21:36:00,Mobile,Paid Ads,AU
user_2536,add_to_cart,2023-05-18 21:50:00,Mobile,Paid Ads,AU
user_2537,landing_page,2023-05-11 00:52:00,Desktop,Organic Search,US
user_2538,landing_page,2023-06-10 18:45:00,Desktop,Social Media,JP
user_2538,product_view,2023-06-10 19:11:00,Desktop,Social Media,JP
user_2538,add_to_cart,2023-06-10 19:46:00,Desktop,Social Media,JP
user_2539,landing_page,2023-05-15 09:13:00,Mobile,Direct,BR
user_2539,product_view,2023-05-15 09:30:00,Mobile,Direct,BR
user_2540,landing_page,2023-06-04 09:24:00,Tablet,Paid Ads,AU
user_2540,product_view,2023-06-04 09:48:00,Tablet,Paid Ads,AU
user_2540,add_to_cart,2023-06-04 10:17:00,Tablet,Paid Ads,AU
user_2541,landing_page,2023-06-12 12:50:00,Tablet,Paid Ads,CA
user_2542,landing_page,2023-05-03 21:01:00,Tablet,Paid Ads,BR
user_2543,landing_page,2023-05-15 21:45:00,Mobile,Social Media,UK
user_2543,product_view,2023-05-15 22:10:00,Mobile,Social Media,UK
user_2543,add_to_cart,2023-05-15 22:35:00,Mobile,Social Media,UK
user_2544,landing_page,2023-06-13 16:25:00,Mobile,Email,FR
user_2545,landing_page,2023-05-14 20:38:00,Desktop,Social Media,JP
user_2545,product_view,2023-05-14 21:07:00,Desktop,Social Media,JP
user_2545,add_to_cart,2023-05-14 21:13:00,Desktop,Social Media,JP
user_2545,checkout_start,2023-05-14 21:15:00,Desktop,Social Media,JP
user_2545,purchase_complete,2023-05-14 21:23:00,Desktop,Social Media,JP
user_2546,landing_page,2023-06-28 22:24:00,Desktop,Paid Ads,FR
user_2547,landing_page,2023-06-25 17:48:00,Tablet,Social Media,IN
user_2548,landing_page,2023-05-21 13:08:00,Desktop,Organic Search,AU
user_2548,product_view,2023-05-21 13:15:00,Desktop,Organic Search,AU
user_2549,landing_page,2023-05-14 08:33:00,Tablet,Email,DE
user_2549,product_view,2023-05-14 09:16:00,Tablet,Email,DE
user_2549,add_to_cart,2023-05-14 09:58:00,Tablet,Email,DE
user_2550,landing_page,2023-06-23 05:02:00,Desktop,Email,DE
user_2550,product_view,2023-06-23 05:46:00,Desktop,Email,DE
user_2550,add_to_cart,2023-06-23 05:57:00,Desktop,Email,DE
user_2551,landing_page,2023-05-29 17:10:00,Tablet,Paid Ads,JP
user_2551,product_view,2023-05-29 17:17:00,Tablet,Paid Ads,JP
user_2552,landing_page,2023-05-28 03:14:00,Tablet,Organic Search,JP
user_2552,product_view,2023-05-28 03:20:00,Tablet,Organic Search,JP
user_2552,add_to_cart,2023-05-28 04:01:00,Tablet,Organic Search,JP
user_2553,landing_page,2023-06-27 06:00:00,Tablet,Email,JP
user_2553,product_view,2023-06-27 06:03:00,Tablet,Email,JP
user_2553,add_to_cart,2023-06-27 06:42:00,Tablet,Email,JP
user_2554,landing_page,2023-05-31 18:31:00,Mobile,Organic Search,DE
user_2554,product_view,2023-05-31 18:37:00,Mobile,Organic Search,DE
user_2555,landing_page,2023-06-05 15:29:00,Tablet,Organic Search,DE
user_2555,product_view,2023-06-05 15:39:00,Tablet,Organic Search,DE
user_2555,add_to_cart,2023-06-05 16:17:00,Tablet,Organic Search,DE
user_2555,checkout_start,2023-06-05 17:00:00,Tablet,Organic Search,DE
user_2555,purchase_complete,2023-06-05 17:24:00,Tablet,Organic Search,DE
user_2556,landing_page,2023-06-08 13:32:00,Mobile,Organic Search,UK
user_2556,product_view,2023-06-08 14:12:00,Mobile,Organic Search,UK
user_2557,landing_page,2023-06-26 23:06:00,Desktop,Social Media,JP
user_2557,product_view,2023-06-26 23:12:00,Desktop,Social Media,JP
user_2557,add_to_cart,2023-06-26 23:46:00,Desktop,Social Media,JP
user_2558,landing_page,2023-05-20 16:07:00,Tablet,Social Media,UK
user_2558,product_view,2023-05-20 16:24:00,Tablet,Social Media,UK
user_2558,add_to_cart,2023-05-20 16:37:00,Tablet,Social Media,UK
user_2558,checkout_start,2023-05-20 17:05:00,Tablet,Social Media,UK
user_2558,purchase_complete,2023-05-20 17:12:00,Tablet,Social Media,UK
user_2559,landing_page,2023-06-26 19:15:00,Mobile,Social Media,JP
user_2559,product_view,2023-06-26 19:17:00,Mobile,Social Media,JP
user_2559,add_to_cart,2023-06-26 19:39:00,Mobile,Social Media,JP
user_2560,landing_page,2023-06-24 00:37:00,Desktop,Email,CA
user_2560,product_view,2023-06-24 01:10:00,Desktop,Email,CA
user_2560,add_to_cart,2023-06-24 01:14:00,Desktop,Email,CA
user_2560,checkout_start,2023-06-24 01:51:00,Desktop,Email,CA
user_2561,landing_page,2023-05-27 18:06:00,Mobile,Email,IN
user_2561,product_view,2023-05-27 18:18:00,Mobile,Email,IN
user_2561,add_to_cart,2023-05-27 18:38:00,Mobile,Email,IN
user_2562,landing_page,2023-06-26 04:07:00,Tablet,Social Media,IN
user_2562,product_view,2023-06-26 04:11:00,Tablet,Social Media,IN
user_2563,landing_page,2023-06-09 13:10:00,Desktop,Direct,UK
user_2563,product_view,2023-06-09 13:26:00,Desktop,Direct,UK
user_2563,add_to_cart,2023-06-09 13:51:00,Desktop,Direct,UK
user_2563,checkout_start,2023-06-09 13:55:00,Desktop,Direct,UK
user_2563,purchase_complete,2023-06-09 14:10:00,Desktop,Direct,UK
user_2564,landing_page,2023-06-16 08:34:00,Tablet,Email,JP
user_2564,product_view,2023-06-16 09:19:00,Tablet,Email,JP
user_2565,landing_page,2023-06-08 15:52:00,Tablet,Email,DE
user_2566,landing_page,2023-06-21 13:15:00,Tablet,Organic Search,UK
user_2566,product_view,2023-06-21 13:55:00,Tablet,Organic Search,UK
user_2566,add_to_cart,2023-06-21 14:01:00,Tablet,Organic Search,UK
user_2567,landing_page,2023-05-11 03:54:00,Desktop,Paid Ads,DE
user_2568,landing_page,2023-06-03 21:12:00,Desktop,Direct,FR
user_2568,product_view,2023-06-03 21:19:00,Desktop,Direct,FR
user_2568,add_to_cart,2023-06-03 21:28:00,Desktop,Direct,FR
user_2568,checkout_start,2023-06-03 21:43:00,Desktop,Direct,FR
user_2568,purchase_complete,2023-06-03 22:10:00,Desktop,Direct,FR
user_2569,landing_page,2023-06-28 20:13:00,Desktop,Direct,JP
user_2569,product_view,2023-06-28 20:58:00,Desktop,Direct,JP
user_2570,landing_page,2023-05-21 15:49:00,Desktop,Email,DE
user_2570,product_view,2023-05-21 16:28:00,Desktop,Email,DE
user_2571,landing_page,2023-06-28 23:18:00,Mobile,Paid Ads,DE
user_2571,product_view,2023-06-28 23:33:00,Mobile,Paid Ads,DE
user_2572,landing_page,2023-05-26 20:19:00,Desktop,Direct,US
user_2572,product_view,2023-05-26 20:46:00,Desktop,Direct,US
user_2572,add_to_cart,2023-05-26 20:57:00,Desktop,Direct,US
user_2572,checkout_start,2023-05-26 21:06:00,Desktop,Direct,US
user_2572,purchase_complete,2023-05-26 21:29:00,Desktop,Direct,US
user_2573,landing_page,2023-06-28 02:47:00,Desktop,Direct,CA
user_2574,landing_page,2023-06-24 11:12:00,Tablet,Email,FR
user_2574,product_view,2023-06-24 11:18:00,Tablet,Email,FR
user_2574,add_to_cart,2023-06-24 11:57:00,Tablet,Email,FR
user_2575,landing_page,2023-06-17 03:15:00,Desktop,Social Media,CA
user_2575,product_view,2023-06-17 03:43:00,Desktop,Social Media,CA
user_2576,landing_page,2023-06-13 01:01:00,Tablet,Social Media,JP
user_2577,landing_page,2023-05-06 04:54:00,Mobile,Direct,DE
user_2577,product_view,2023-05-06 05:32:00,Mobile,Direct,DE
user_2577,add_to_cart,2023-05-06 05:53:00,Mobile,Direct,DE
user_2578,landing_page,2023-06-29 05:16:00,Mobile,Direct,BR
user_2579,landing_page,2023-05-20 17:30:00,Mobile,Paid Ads,FR
user_2580,landing_page,2023-06-25 06:54:00,Mobile,Paid Ads,UK
user_2581,landing_page,2023-06-10 16:57:00,Tablet,Paid Ads,CA
user_2581,product_view,2023-06-10 17:14:00,Tablet,Paid Ads,CA
user_2582,landing_page,2023-06-11 07:56:00,Tablet,Email,JP
user_2583,landing_page,2023-05-06 11:30:00,Tablet,Social Media,DE
user_2583,product_view,2023-05-06 11:31:00,Tablet,Social Media,DE
user_2583,add_to_cart,2023-05-06 11:58:00,Tablet,Social Media,DE
user_2584,landing_page,2023-06-08 10:56:00,Tablet,Organic Search,IN
user_2584,product_view,2023-06-08 11:34:00,Tablet,Organic Search,IN
user_2584,add_to_cart,2023-06-08 12:11:00,Tablet,Organic Search,IN
user_2584,checkout_start,2023-06-08 12:30:00,Tablet,Organic Search,IN
user_2584,purchase_complete,2023-06-08 13:03:00,Tablet,Organic Search,IN
user_2585,landing_page,2023-05-26 23:38:00,Tablet,Organic Search,IN
user_2585,product_view,2023-05-26 23:54:00,Tablet,Organic Search,IN
user_2585,add_to_cart,2023-05-27 00:07:00,Tablet,Organic Search,IN
user_2586,landing_page,2023-05-27 10:07:00,Mobile,Organic Search,DE
user_2586,product_view,2023-05-27 10:26:00,Mobile,Organic Search,DE
user_2586,add_to_cart,2023-05-27 10:57:00,Mobile,Organic Search,DE
user_2587,landing_page,2023-06-08 03:02:00,Mobile,Paid Ads,IN
user_2588,landing_page,2023-05-14 07:32:00,Desktop,Direct,DE
user_2588,product_view,2023-05-14 08:12:00,Desktop,Direct,DE
user_2588,add_to_cart,2023-05-14 08:14:00,Desktop,Direct,DE
user_2589,landing_page,2023-05-01 11:24:00,Desktop,Email,FR
user_2589,product_view,2023-05-01 11:47:00,Desktop,Email,FR
user_2589,add_to_cart,2023-05-01 12:16:00,Desktop,Email,FR
user_2589,checkout_start,2023-05-01 12:44:00,Desktop,Email,FR
user_2589,purchase_complete,2023-05-01 13:01:00,Desktop,Email,FR
user_2590,landing_page,2023-05-17 03:15:00,Mobile,Organic Search,JP
user_2591,landing_page,2023-05-08 09:32:00,Desktop,Paid Ads,BR
user_2592,landing_page,2023-06-06 01:05:00,Tablet,Social Media,JP
user_2592,product_view,2023-06-06 01:17:00,Tablet,Social Media,JP
user_2593,landing_page,2023-06-04 19:25:00,Desktop,Paid Ads,IN
user_2594,landing_page,2023-05-14 00:42:00,Desktop,Direct,BR
user_2594,product_view,2023-05-14 01:07:00,Desktop,Direct,BR
user_2595,landing_page,2023-06-17 16:55:00,Desktop,Paid Ads,UK
user_2595,product_view,2023-06-17 17:04:00,Desktop,Paid Ads,UK
user_2595,add_to_cart,2023-06-17 17:42:00,Desktop,Paid Ads,UK
user_2596,landing_page,2023-05-07 12:01:00,Desktop,Email,AU
user_2596,product_view,2023-05-07 12:20:00,Desktop,Email,AU
user_2596,add_to_cart,2023-05-07 12:34:00,Desktop,Email,AU
user_2596,checkout_start,2023-05-07 12:38:00,Desktop,Email,AU
user_2596,purchase_complete,2023-05-07 12:46:00,Desktop,Email,AU
user_2597,landing_page,2023-05-04 13:12:00,Desktop,Social Media,AU
user_2597,product_view,2023-05-04 13:37:00,Desktop,Social Media,AU
user_2598,landing_page,2023-06-03 13:51:00,Mobile,Organic Search,UK
user_2598,product_view,2023-06-03 14:05:00,Mobile,Organic Search,UK
user_2599,landing_page,2023-06-28 04:35:00,Mobile,Social Media,UK
user_2599,product_view,2023-06-28 05:12:00,Mobile,Social Media,UK
user_2600,landing_page,2023-06-25 22:51:00,Tablet,Paid Ads,JP
user_2600,product_view,2023-06-25 23:30:00,Tablet,Paid Ads,JP
user_2601,landing_page,2023-05-02 01:35:00,Desktop,Paid Ads,IN
user_2601,product_view,2023-05-02 01:48:00,Desktop,Paid Ads,IN
user_2601,add_to_cart,2023-05-02 01:51:00,Desktop,Paid Ads,IN
user_2602,landing_page,2023-06-02 18:26:00,Mobile,Social Media,JP
user_2602,product_view,2023-06-02 18:58:00,Mobile,Social Media,JP
user_2603,landing_page,2023-06-15 14:10:00,Desktop,Organic Search,DE
user_2604,landing_page,2023-05-22 08:08:00,Mobile,Organic Search,FR
user_2604,product_view,2023-05-22 08:35:00,Mobile,Organic Search,FR
user_2604,add_to_cart,2023-05-22 08:59:00,Mobile,Organic Search,FR
user_2605,landing_page,2023-06-27 12:31:00,Desktop,Direct,CA
user_2605,product_view,2023-06-27 13:15:00,Desktop,Direct,CA
user_2605,add_to_cart,2023-06-27 13:27:00,Desktop,Direct,CA
user_2606,landing_page,2023-06-08 09:46:00,Tablet,Direct,IN
user_2606,product_view,2023-06-08 09:55:00,Tablet,Direct,IN
user_2607,landing_page,2023-05-08 08:05:00,Desktop,Organic Search,JP
user_2607,product_view,2023-05-08 08:34:00,Desktop,Organic Search,JP
user_2607,add_to_cart,2023-05-08 08:42:00,Desktop,Organic Search,JP
user_2607,checkout_start,2023-05-08 09:17:00,Desktop,Organic Search,JP
user_2607,purchase_complete,2023-05-08 09:21:00,Desktop,Organic Search,JP
user_2608,landing_page,2023-06-17 11:16:00,Mobile,Organic Search,JP
user_2608,product_view,2023-06-17 11:58:00,Mobile,Organic Search,JP
user_2609,landing_page,2023-06-26 07:49:00,Desktop,Direct,DE
user_2609,product_view,2023-06-26 08:08:00,Desktop,Direct,DE
user_2610,landing_page,2023-05-02 05:41:00,Desktop,Paid Ads,JP
user_2610,product_view,2023-05-02 06:21:00,Desktop,Paid Ads,JP
user_2610,add_to_cart,2023-05-02 06:37:00,Desktop,Paid Ads,JP
user_2611,landing_page,2023-05-27 10:50:00,Mobile,Paid Ads,BR
user_2612,landing_page,2023-06-26 08:14:00,Tablet,Direct,UK
user_2612,product_view,2023-06-26 08:33:00,Tablet,Direct,UK
user_2613,landing_page,2023-05-15 09:13:00,Tablet,Email,JP
user_2613,product_view,2023-05-15 09:53:00,Tablet,Email,JP
user_2613,add_to_cart,2023-05-15 10:12:00,Tablet,Email,JP
user_2613,checkout_start,2023-05-15 10:36:00,Tablet,Email,JP
user_2613,purchase_complete,2023-05-15 11:02:00,Tablet,Email,JP
user_2614,landing_page,2023-05-13 10:31:00,Tablet,Social Media,CA
user_2614,product_view,2023-05-13 10:54:00,Tablet,Social Media,CA
user_2615,landing_page,2023-05-30 22:37:00,Desktop,Paid Ads,IN
user_2615,product_view,2023-05-30 22:40:00,Desktop,Paid Ads,IN
user_2616,landing_page,2023-06-03 19:16:00,Mobile,Direct,AU
user_2616,product_view,2023-06-03 19:33:00,Mobile,Direct,AU
user_2617,landing_page,2023-05-29 06:01:00,Desktop,Social Media,BR
user_2618,landing_page,2023-05-07 07:10:00,Tablet,Organic Search,JP
user_2618,product_view,2023-05-07 07:19:00,Tablet,Organic Search,JP
user_2619,landing_page,2023-05-23 09:15:00,Tablet,Organic Search,AU
user_2619,product_view,2023-05-23 09:52:00,Tablet,Organic Search,AU
user_2619,add_to_cart,2023-05-23 10:09:00,Tablet,Organic Search,AU
user_2620,landing_page,2023-05-07 20:26:00,Desktop,Email,US
